loaddate,uniqueid,workorder,length,width,color,description
1/19/2024,10268159,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268156,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268154,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268169,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268167,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268165,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268162,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268161,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268158,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268157,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268155,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268153,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268152,25515321,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268170,25515300,191.875,21,TW ,1600X21 25P RR PAN TW F       
1/19/2024,10268171,25515308,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/19/2024,10268175,25515308,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/19/2024,10268174,25515308,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/19/2024,10268173,25515308,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/19/2024,10268172,25515308,191.875,21,TW ,1600X21 24G RR PAN TW SL      
1/19/2024,10268180,25515316,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268179,25515316,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268178,25515316,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268177,25515316,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268176,25515316,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268184,25515330,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/19/2024,10268183,25515330,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/19/2024,10268182,25515330,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/19/2024,10268181,25515330,143.875,21,TW ,1200X21 25P RR PAN TW SL      
1/19/2024,10268192,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268193,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268194,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268195,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268196,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268197,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268198,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268199,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268200,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268201,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268202,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268203,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268204,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268205,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268206,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268185,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268188,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268189,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268190,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268191,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268208,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268209,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268210,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268211,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268212,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268213,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268214,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268215,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268216,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268217,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268218,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268219,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268220,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268221,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268222,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268223,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268224,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268225,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268226,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268187,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268186,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268207,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268243,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268244,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268245,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268246,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268247,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268248,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268249,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268250,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268251,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268252,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268253,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268254,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268255,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268256,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268257,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268258,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268259,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268260,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268261,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268262,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268263,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268264,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268265,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268266,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268267,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268268,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268269,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268270,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268271,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268230,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268231,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268232,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268233,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268234,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268235,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268236,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268237,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268238,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268239,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268240,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268241,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268242,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268272,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268273,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268274,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268275,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268276,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268277,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268278,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268279,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268280,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268281,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268282,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268283,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268284,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268285,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268286,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268287,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268288,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268289,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268290,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268291,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268292,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268293,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268294,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268295,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268296,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268297,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268298,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268299,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268300,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268301,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268302,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268303,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268304,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268305,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268306,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268307,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268308,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268309,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268310,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268311,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268228,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268227,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268229,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268315,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268314,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268313,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268312,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268327,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268326,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268325,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268324,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268323,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268322,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268321,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268320,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268319,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268318,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268317,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268316,25515323,191.875,21,TW ,1600X21 25P RR PAN TW SL      
1/19/2024,10268379,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268376,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268374,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268373,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268372,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268371,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268370,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268369,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268368,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268367,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268366,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268365,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268364,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268363,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268362,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268361,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268360,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268359,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268358,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268357,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268356,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268355,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268354,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268353,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268352,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268351,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268350,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268349,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268348,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268347,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268346,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268345,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268344,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268343,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268342,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268341,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268340,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268339,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268338,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268337,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268336,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268335,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268334,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268333,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268332,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268331,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268330,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268329,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268328,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268378,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268377,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268375,25515335,191.875,18,TW ,1600X18 25P RR PAN TW F       
1/19/2024,10268384,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268383,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268382,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268381,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268380,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268388,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268387,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268386,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268385,25515302,191.875,21,DN ,1600X21 25P RR PAN DN SL      
1/19/2024,10268400,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268399,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268398,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268397,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268396,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268395,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268394,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268393,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268392,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268391,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268390,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268389,25515305,191.875,18,DN ,1600X18 25P RR PAN DN F       
1/19/2024,10268405,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268404,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268402,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268401,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268406,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268403,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268423,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268422,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268419,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268418,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268416,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268415,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268414,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268413,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268412,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268411,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268410,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268409,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268424,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268421,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268420,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268417,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268408,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268407,25515374,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268427,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268426,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268425,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268436,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268435,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268434,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268433,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268432,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268431,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
1/19/2024,10268430,25515372,95.875,21,TW ,0800X21 25P RR PAN TW F       
